user_id,authority_name
468,ROLE_STUDENT
469,ROLE_STUDENT
470,ROLE_STUDENT
471,ROLE_STUDENT
472,ROLE_STUDENT
473,ROLE_STUDENT
474,ROLE_INSTRUCTOR
475,ROLE_INSTRUCTOR
476,ROLE_INSTRUCTOR
477,ROLE_INSTRUCTOR
478,ROLE_INSTRUCTOR
479,ROLE_INSTRUCTOR
480,ROLE_INSTRUCTOR
481,ROLE_INSTRUCTOR
482,ROLE_INSTRUCTOR
483,ROLE_ORG_ADMIN
484,ROLE_ORG_ADMIN
485,ROLE_ORG_ADMIN
486,ROLE_STUDENT
487,ROLE_STUDENT
488,ROLE_STUDENT
489,ROLE_STUDENT
490,ROLE_STUDENT
491,ROLE_STUDENT
492,ROLE_STUDENT
493,ROLE_STUDENT
494,ROLE_STUDENT
495,ROLE_STUDENT
496,ROLE_STUDENT
497,ROLE_STUDENT
498,ROLE_STUDENT
499,ROLE_STUDENT
500,ROLE_STUDENT
501,ROLE_STUDENT
502,ROLE_STUDENT
503,ROLE_STUDENT
504,ROLE_STUDENT
505,ROLE_STUDENT
506,ROLE_STUDENT
507,ROLE_STUDENT
508,ROLE_STUDENT
509,ROLE_INSTRUCTOR
510,ROLE_INSTRUCTOR
511,ROLE_INSTRUCTOR
512,ROLE_INSTRUCTOR
513,ROLE_INSTRUCTOR
514,ROLE_INSTRUCTOR
515,ROLE_INSTRUCTOR
516,ROLE_INSTRUCTOR
517,ROLE_INSTRUCTOR
518,ROLE_ORG_ADMIN
519,ROLE_ORG_ADMIN
520,ROLE_ORG_ADMIN
521,ROLE_STUDENT
522,ROLE_STUDENT
523,ROLE_STUDENT
524,ROLE_STUDENT
525,ROLE_STUDENT
526,ROLE_STUDENT
527,ROLE_STUDENT
528,ROLE_STUDENT
529,ROLE_STUDENT
530,ROLE_STUDENT
531,ROLE_STUDENT
532,ROLE_STUDENT
533,ROLE_STUDENT
534,ROLE_STUDENT
535,ROLE_STUDENT
536,ROLE_STUDENT
537,ROLE_STUDENT
538,ROLE_STUDENT
539,ROLE_STUDENT
540,ROLE_STUDENT
541,ROLE_STUDENT
542,ROLE_STUDENT
543,ROLE_STUDENT
544,ROLE_INSTRUCTOR
545,ROLE_INSTRUCTOR
546,ROLE_INSTRUCTOR
547,ROLE_INSTRUCTOR
548,ROLE_INSTRUCTOR
549,ROLE_INSTRUCTOR
550,ROLE_INSTRUCTOR
551,ROLE_INSTRUCTOR
552,ROLE_INSTRUCTOR
553,ROLE_ORG_ADMIN
554,ROLE_ORG_ADMIN
555,ROLE_ORG_ADMIN
556,ROLE_STUDENT
557,ROLE_STUDENT
558,ROLE_STUDENT
559,ROLE_STUDENT
560,ROLE_STUDENT
561,ROLE_STUDENT
562,ROLE_STUDENT
563,ROLE_STUDENT
564,ROLE_STUDENT
565,ROLE_STUDENT
566,ROLE_STUDENT
567,ROLE_STUDENT
568,ROLE_STUDENT
569,ROLE_STUDENT
570,ROLE_STUDENT
571,ROLE_STUDENT
572,ROLE_STUDENT
573,ROLE_STUDENT
574,ROLE_STUDENT
575,ROLE_STUDENT
576,ROLE_STUDENT
577,ROLE_STUDENT
578,ROLE_STUDENT
579,ROLE_INSTRUCTOR
580,ROLE_INSTRUCTOR
581,ROLE_INSTRUCTOR
582,ROLE_INSTRUCTOR
583,ROLE_INSTRUCTOR
584,ROLE_INSTRUCTOR
585,ROLE_INSTRUCTOR
586,ROLE_INSTRUCTOR
587,ROLE_INSTRUCTOR
588,ROLE_ORG_ADMIN
589,ROLE_ORG_ADMIN
590,ROLE_ORG_ADMIN
591,ROLE_STUDENT
592,ROLE_STUDENT
593,ROLE_STUDENT
594,ROLE_STUDENT
595,ROLE_STUDENT
596,ROLE_STUDENT
597,ROLE_STUDENT
598,ROLE_STUDENT
599,ROLE_STUDENT
600,ROLE_STUDENT
601,ROLE_STUDENT
602,ROLE_STUDENT
603,ROLE_STUDENT
604,ROLE_STUDENT
605,ROLE_STUDENT
606,ROLE_STUDENT
607,ROLE_STUDENT
608,ROLE_STUDENT
609,ROLE_STUDENT
610,ROLE_STUDENT
611,ROLE_STUDENT
612,ROLE_STUDENT
613,ROLE_STUDENT
614,ROLE_INSTRUCTOR
615,ROLE_INSTRUCTOR
616,ROLE_INSTRUCTOR
617,ROLE_INSTRUCTOR
618,ROLE_INSTRUCTOR
619,ROLE_INSTRUCTOR
620,ROLE_INSTRUCTOR
621,ROLE_INSTRUCTOR
622,ROLE_INSTRUCTOR
623,ROLE_ORG_ADMIN
624,ROLE_ORG_ADMIN
625,ROLE_ORG_ADMIN
626,ROLE_STUDENT
627,ROLE_STUDENT
628,ROLE_STUDENT
629,ROLE_STUDENT
630,ROLE_STUDENT
631,ROLE_STUDENT
632,ROLE_STUDENT
633,ROLE_STUDENT
634,ROLE_STUDENT
635,ROLE_STUDENT
636,ROLE_STUDENT
637,ROLE_STUDENT
638,ROLE_STUDENT
639,ROLE_STUDENT
640,ROLE_STUDENT
641,ROLE_STUDENT
642,ROLE_STUDENT
643,ROLE_STUDENT
644,ROLE_STUDENT
645,ROLE_STUDENT
646,ROLE_STUDENT
647,ROLE_STUDENT
648,ROLE_STUDENT
649,ROLE_INSTRUCTOR
650,ROLE_INSTRUCTOR
651,ROLE_INSTRUCTOR
652,ROLE_INSTRUCTOR
653,ROLE_INSTRUCTOR
654,ROLE_INSTRUCTOR
655,ROLE_INSTRUCTOR
656,ROLE_INSTRUCTOR
657,ROLE_INSTRUCTOR
658,ROLE_ORG_ADMIN
659,ROLE_ORG_ADMIN
660,ROLE_ORG_ADMIN
661,ROLE_STUDENT
662,ROLE_STUDENT
663,ROLE_STUDENT
664,ROLE_STUDENT
665,ROLE_STUDENT
666,ROLE_STUDENT
667,ROLE_STUDENT
668,ROLE_STUDENT
669,ROLE_STUDENT
670,ROLE_STUDENT
671,ROLE_STUDENT
672,ROLE_STUDENT
673,ROLE_STUDENT
674,ROLE_STUDENT
675,ROLE_STUDENT
676,ROLE_STUDENT
677,ROLE_STUDENT
678,ROLE_STUDENT
679,ROLE_STUDENT
680,ROLE_STUDENT
681,ROLE_STUDENT
682,ROLE_STUDENT
683,ROLE_STUDENT
684,ROLE_INSTRUCTOR
685,ROLE_INSTRUCTOR
686,ROLE_INSTRUCTOR
687,ROLE_INSTRUCTOR
688,ROLE_INSTRUCTOR
689,ROLE_INSTRUCTOR
690,ROLE_INSTRUCTOR
691,ROLE_INSTRUCTOR
692,ROLE_INSTRUCTOR
693,ROLE_ORG_ADMIN
694,ROLE_ORG_ADMIN
695,ROLE_ORG_ADMIN
696,ROLE_STUDENT
697,ROLE_STUDENT
698,ROLE_STUDENT
699,ROLE_STUDENT
700,ROLE_STUDENT
701,ROLE_STUDENT
702,ROLE_STUDENT
703,ROLE_STUDENT
704,ROLE_STUDENT
705,ROLE_STUDENT
706,ROLE_STUDENT
707,ROLE_STUDENT
708,ROLE_STUDENT
709,ROLE_STUDENT
710,ROLE_STUDENT
711,ROLE_STUDENT
712,ROLE_STUDENT
713,ROLE_STUDENT
714,ROLE_STUDENT
715,ROLE_STUDENT
716,ROLE_STUDENT
717,ROLE_STUDENT
718,ROLE_STUDENT
719,ROLE_INSTRUCTOR
720,ROLE_INSTRUCTOR
721,ROLE_INSTRUCTOR
722,ROLE_INSTRUCTOR
723,ROLE_INSTRUCTOR
724,ROLE_INSTRUCTOR
725,ROLE_INSTRUCTOR
726,ROLE_INSTRUCTOR
727,ROLE_INSTRUCTOR
728,ROLE_ORG_ADMIN
729,ROLE_ORG_ADMIN
730,ROLE_ORG_ADMIN
731,ROLE_STUDENT
732,ROLE_STUDENT
733,ROLE_STUDENT
734,ROLE_STUDENT
735,ROLE_STUDENT
736,ROLE_STUDENT
737,ROLE_STUDENT
738,ROLE_STUDENT
739,ROLE_STUDENT
740,ROLE_STUDENT
741,ROLE_STUDENT
742,ROLE_STUDENT
743,ROLE_STUDENT
744,ROLE_STUDENT
745,ROLE_STUDENT
746,ROLE_STUDENT
747,ROLE_STUDENT
748,ROLE_STUDENT
749,ROLE_STUDENT
750,ROLE_STUDENT
751,ROLE_STUDENT
752,ROLE_STUDENT
753,ROLE_STUDENT
754,ROLE_INSTRUCTOR
755,ROLE_INSTRUCTOR
756,ROLE_INSTRUCTOR
757,ROLE_INSTRUCTOR
758,ROLE_INSTRUCTOR
759,ROLE_INSTRUCTOR
760,ROLE_INSTRUCTOR
761,ROLE_INSTRUCTOR
762,ROLE_INSTRUCTOR
763,ROLE_ORG_ADMIN
764,ROLE_ORG_ADMIN
765,ROLE_ORG_ADMIN
766,ROLE_STUDENT
767,ROLE_STUDENT
768,ROLE_STUDENT
769,ROLE_STUDENT
770,ROLE_STUDENT
771,ROLE_STUDENT
772,ROLE_STUDENT
773,ROLE_STUDENT
774,ROLE_STUDENT
775,ROLE_STUDENT
776,ROLE_STUDENT
777,ROLE_STUDENT
778,ROLE_STUDENT
779,ROLE_STUDENT
780,ROLE_STUDENT
781,ROLE_STUDENT
782,ROLE_STUDENT
783,ROLE_STUDENT
784,ROLE_STUDENT
785,ROLE_STUDENT
786,ROLE_STUDENT
787,ROLE_STUDENT
788,ROLE_STUDENT
789,ROLE_INSTRUCTOR
790,ROLE_INSTRUCTOR
791,ROLE_INSTRUCTOR
792,ROLE_INSTRUCTOR
793,ROLE_INSTRUCTOR
794,ROLE_INSTRUCTOR
795,ROLE_INSTRUCTOR
796,ROLE_INSTRUCTOR
797,ROLE_INSTRUCTOR
798,ROLE_ORG_ADMIN
799,ROLE_ORG_ADMIN
800,ROLE_ORG_ADMIN
801,ROLE_STUDENT
802,ROLE_STUDENT
803,ROLE_STUDENT
804,ROLE_STUDENT
805,ROLE_STUDENT
806,ROLE_STUDENT
807,ROLE_STUDENT
808,ROLE_STUDENT
809,ROLE_STUDENT
810,ROLE_STUDENT
811,ROLE_STUDENT
812,ROLE_STUDENT
813,ROLE_STUDENT
814,ROLE_STUDENT
815,ROLE_STUDENT
816,ROLE_STUDENT
817,ROLE_STUDENT
818,ROLE_STUDENT
819,ROLE_STUDENT
820,ROLE_STUDENT
821,ROLE_STUDENT
822,ROLE_STUDENT
823,ROLE_STUDENT
824,ROLE_INSTRUCTOR
825,ROLE_INSTRUCTOR
826,ROLE_INSTRUCTOR
827,ROLE_INSTRUCTOR
828,ROLE_INSTRUCTOR
829,ROLE_INSTRUCTOR
830,ROLE_INSTRUCTOR
831,ROLE_INSTRUCTOR
832,ROLE_INSTRUCTOR
833,ROLE_ORG_ADMIN
834,ROLE_ORG_ADMIN
835,ROLE_ORG_ADMIN
836,ROLE_STUDENT
837,ROLE_STUDENT
838,ROLE_STUDENT
839,ROLE_STUDENT
840,ROLE_STUDENT
841,ROLE_STUDENT
842,ROLE_STUDENT
843,ROLE_STUDENT
844,ROLE_STUDENT
845,ROLE_STUDENT
846,ROLE_STUDENT
847,ROLE_STUDENT
848,ROLE_STUDENT
849,ROLE_STUDENT
850,ROLE_STUDENT
851,ROLE_STUDENT
852,ROLE_STUDENT
853,ROLE_STUDENT
854,ROLE_STUDENT
855,ROLE_STUDENT
856,ROLE_STUDENT
857,ROLE_STUDENT
858,ROLE_STUDENT
859,ROLE_INSTRUCTOR
860,ROLE_INSTRUCTOR
861,ROLE_INSTRUCTOR
862,ROLE_INSTRUCTOR
863,ROLE_INSTRUCTOR
864,ROLE_INSTRUCTOR
865,ROLE_INSTRUCTOR
866,ROLE_INSTRUCTOR
867,ROLE_INSTRUCTOR
868,ROLE_ORG_ADMIN
869,ROLE_ORG_ADMIN
870,ROLE_ORG_ADMIN
871,ROLE_STUDENT
872,ROLE_STUDENT
873,ROLE_STUDENT
874,ROLE_STUDENT
875,ROLE_STUDENT
876,ROLE_STUDENT
877,ROLE_STUDENT
878,ROLE_STUDENT
879,ROLE_STUDENT
880,ROLE_STUDENT
881,ROLE_STUDENT
882,ROLE_STUDENT
883,ROLE_STUDENT
884,ROLE_STUDENT
885,ROLE_STUDENT
886,ROLE_STUDENT
887,ROLE_STUDENT
888,ROLE_STUDENT
889,ROLE_STUDENT
890,ROLE_STUDENT
891,ROLE_STUDENT
892,ROLE_STUDENT
893,ROLE_STUDENT
894,ROLE_INSTRUCTOR
895,ROLE_INSTRUCTOR
896,ROLE_INSTRUCTOR
897,ROLE_INSTRUCTOR
898,ROLE_INSTRUCTOR
899,ROLE_INSTRUCTOR
900,ROLE_INSTRUCTOR
901,ROLE_INSTRUCTOR
902,ROLE_INSTRUCTOR
903,ROLE_ORG_ADMIN
904,ROLE_ORG_ADMIN
905,ROLE_ORG_ADMIN
906,ROLE_STUDENT
907,ROLE_STUDENT
908,ROLE_STUDENT
909,ROLE_STUDENT
910,ROLE_STUDENT
911,ROLE_STUDENT
912,ROLE_STUDENT
913,ROLE_STUDENT
914,ROLE_STUDENT
915,ROLE_STUDENT
916,ROLE_STUDENT
917,ROLE_STUDENT
918,ROLE_STUDENT
919,ROLE_STUDENT
920,ROLE_STUDENT
921,ROLE_STUDENT
922,ROLE_STUDENT
923,ROLE_STUDENT
924,ROLE_STUDENT
925,ROLE_STUDENT
926,ROLE_STUDENT
927,ROLE_STUDENT
928,ROLE_STUDENT
929,ROLE_INSTRUCTOR
930,ROLE_INSTRUCTOR
931,ROLE_INSTRUCTOR
932,ROLE_INSTRUCTOR
933,ROLE_INSTRUCTOR
934,ROLE_INSTRUCTOR
935,ROLE_INSTRUCTOR
936,ROLE_INSTRUCTOR
937,ROLE_INSTRUCTOR
938,ROLE_ORG_ADMIN
939,ROLE_ORG_ADMIN
940,ROLE_ORG_ADMIN
941,ROLE_STUDENT
942,ROLE_STUDENT
943,ROLE_STUDENT
944,ROLE_STUDENT
945,ROLE_STUDENT
946,ROLE_STUDENT
947,ROLE_STUDENT
948,ROLE_STUDENT
949,ROLE_STUDENT
950,ROLE_STUDENT
951,ROLE_STUDENT
952,ROLE_STUDENT
953,ROLE_STUDENT
954,ROLE_STUDENT
955,ROLE_STUDENT
956,ROLE_STUDENT
957,ROLE_STUDENT
958,ROLE_STUDENT
959,ROLE_STUDENT
960,ROLE_STUDENT
961,ROLE_STUDENT
962,ROLE_STUDENT
963,ROLE_STUDENT
964,ROLE_INSTRUCTOR
965,ROLE_INSTRUCTOR
966,ROLE_INSTRUCTOR
967,ROLE_INSTRUCTOR
968,ROLE_INSTRUCTOR
969,ROLE_INSTRUCTOR
970,ROLE_INSTRUCTOR
971,ROLE_INSTRUCTOR
972,ROLE_INSTRUCTOR
973,ROLE_ORG_ADMIN
974,ROLE_ORG_ADMIN
